,Date,CLOSE_PRICE,VOLUME,SYMBOL
0,2022-11-15,166.66,107372795,NVDA
1,2022-11-11,163.27,281607332,NVDA
2,2022-11-04,141.56,270442650,NVDA
3,2022-10-28,138.34,266262603,NVDA
4,2022-10-21,124.66,302515886,NVDA
5,2022-10-14,112.27,342230607,NVDA
6,2022-10-07,120.76,295542592,NVDA
7,2022-09-30,121.39,274201217,NVDA
8,2022-09-23,125.16,332220263,NVDA
9,2022-09-16,131.98,298199797,NVDA
10,2022-09-09,143.87,215792858,NVDA
11,2022-09-02,136.47,351962610,NVDA
12,2022-08-26,162.6,284205795,NVDA
13,2022-08-19,178.49,221273920,NVDA
14,2022-08-12,187.09,323688899,NVDA
15,2022-08-05,189.89,217986209,NVDA
16,2022-07-29,181.63,235849535,NVDA
17,2022-07-22,173.19,322714148,NVDA
18,2022-07-15,157.62,226096048,NVDA
19,2022-07-08,158.38,214214799,NVDA
20,2022-07-01,145.23,263585963,NVDA
21,2022-06-24,171.26,185691874,NVDA
22,2022-06-17,158.8,281385119,NVDA
23,2022-06-10,169.74,203579617,NVDA
24,2022-06-03,187.2,245604791,NVDA
25,2022-05-27,188.11,374452448,NVDA
26,2022-05-20,166.94,301285160,NVDA
27,2022-05-13,177.06,345526071,NVDA
28,2022-05-06,186.75,295373268,NVDA
29,2022-04-29,185.47,285674757,NVDA
30,2022-04-22,195.15,278637532,NVDA
31,2022-04-14,212.58,232350520,NVDA
32,2022-04-08,231.19,261524425,NVDA
33,2022-04-01,267.12,241864078,NVDA
34,2022-03-25,276.92,308800038,NVDA
35,2022-03-18,264.53,274860034,NVDA
36,2022-03-11,221.0,229630425,NVDA
37,2022-03-04,229.36,207612218,NVDA
38,2022-02-25,241.57,246037257,NVDA
39,2022-02-18,236.42,344670355,NVDA
40,2022-02-11,239.49,243017950,NVDA
41,2022-02-04,243.19,239203054,NVDA
42,2022-01-28,228.4,345351269,NVDA
43,2022-01-21,233.74,206041803,NVDA
44,2022-01-14,269.42,231555995,NVDA
45,2022-01-07,272.47,228174610,NVDA
46,2021-12-31,294.11,173975850,NVDA
47,2021-12-23,296.4,172443782,NVDA
48,2021-12-17,278.01,338766425,NVDA
49,2021-12-10,301.98,270487563,NVDA
50,2021-12-03,306.93,258004787,NVDA
51,2021-11-26,315.03,200472906,NVDA
52,2021-11-19,329.85,239347806,NVDA
53,2021-11-12,303.9,252390858,NVDA
54,2021-11-05,297.52,279299144,NVDA
55,2021-10-29,255.67,148883017,NVDA
56,2021-10-22,227.26,93421690,NVDA
57,2021-10-15,218.62,97675578,NVDA
58,2021-10-08,208.31,133029521,NVDA
59,2021-10-01,207.42,126866480,NVDA
60,2021-09-24,220.81,128906447,NVDA
61,2021-09-17,219.0,111432879,NVDA
62,2021-09-10,224.78,89777312,NVDA
63,2021-09-03,228.43,119313808,NVDA
64,2021-08-27,226.36,176346915,NVDA
65,2021-08-20,208.16,214394721,NVDA
66,2021-08-13,201.88,84406625,NVDA
67,2021-08-06,203.66,114049609,NVDA
68,2021-07-30,194.99,102222834,NVDA
69,2021-07-23,195.58,151144186,NVDA
70,2021-07-16,726.44,55789436,NVDA
71,2021-07-09,802.01,41626428,NVDA
72,2021-07-02,819.48,50329205,NVDA
73,2021-06-25,761.24,54604327,NVDA
74,2021-06-18,745.55,66167558,NVDA
75,2021-06-11,713.01,49633431,NVDA
76,2021-06-04,703.13,56602441,NVDA
77,2021-05-28,649.78,64666813,NVDA
78,2021-05-21,599.67,43545459,NVDA
79,2021-05-14,569.72,35056024,NVDA
80,2021-05-07,592.49,33099198,NVDA
81,2021-04-30,600.38,23672321,NVDA
82,2021-04-23,610.61,36522166,NVDA
83,2021-04-16,636.5,71618101,NVDA
84,2021-04-09,576.0,28457188,NVDA
85,2021-04-01,552.47,27419362,NVDA
86,2021-03-26,513.57,35620030,NVDA
87,2021-03-19,513.83,33297732,NVDA
88,2021-03-12,514.24,49829800,NVDA
89,2021-03-05,498.46,52776785,NVDA
90,2021-02-26,548.58,61818155,NVDA
91,2021-02-19,597.06,27480479,NVDA
92,2021-02-12,598.45,50681041,NVDA
93,2021-02-05,543.64,26279246,NVDA
94,2021-01-29,519.59,32155810,NVDA
95,2021-01-22,548.5,26747898,NVDA
96,2021-01-15,514.38,39427044,NVDA
97,2021-01-08,531.07,55445870,NVDA
98,2020-12-31,522.2,19991498,NVDA
99,2020-12-24,519.75,19141833,NVDA
100,2020-12-18,530.88,31505175,NVDA
101,2020-12-11,520.53,32837392,NVDA
102,2020-12-04,542.33,31714310,NVDA
103,2020-11-27,530.45,28282528,NVDA
104,2020-11-20,523.51,53593802,NVDA
105,2020-11-13,531.88,58629646,NVDA
106,2020-11-06,582.48,42129015,NVDA
107,2020-10-30,501.36,42535248,NVDA
108,2020-10-23,543.61,31771041,NVDA
109,2020-10-16,552.46,39146469,NVDA
110,2020-10-09,550.51,60202877,NVDA
111,2020-10-02,522.49,74087411,NVDA
112,2020-09-25,514.95,83344086,NVDA
113,2020-09-18,487.57,99446865,NVDA
114,2020-09-11,486.58,71688477,NVDA
115,2020-09-04,504.9,107403423,NVDA
116,2020-08-28,525.91,48891134,NVDA
117,2020-08-21,507.34,91600965,NVDA
118,2020-08-14,462.56,49703627,NVDA
119,2020-08-07,447.98,39017130,NVDA
120,2020-07-31,424.59,38586002,NVDA
121,2020-07-24,407.78,45212804,NVDA
122,2020-07-17,408.06,50375152,NVDA
123,2020-07-10,419.17,51095853,NVDA
124,2020-07-02,384.49,35092575,NVDA
125,2020-06-26,366.2,54777563,NVDA
126,2020-06-19,370.45,53064821,NVDA
127,2020-06-12,357.3,66074149,NVDA
128,2020-06-05,356.8,51332372,NVDA
129,2020-05-29,355.02,85717980,NVDA
130,2020-05-22,361.05,95552865,NVDA
131,2020-05-15,339.63,79448590,NVDA
132,2020-05-08,312.5,43088851,NVDA
133,2020-05-01,282.78,50486737,NVDA
134,2020-04-24,289.59,61152054,NVDA
135,2020-04-17,292.32,64506129,NVDA
136,2020-04-09,262.95,64527417,NVDA
137,2020-04-03,243.91,88702554,NVDA
138,2020-03-27,252.73,96884164,NVDA
139,2020-03-20,205.75,99996188,NVDA
140,2020-03-13,240.84,78706349,NVDA
141,2020-03-06,266.04,79917145,NVDA
142,2020-02-28,270.07,117579106,NVDA
143,2020-02-21,294.07,72388896,NVDA
144,2020-02-14,289.79,77818711,NVDA
145,2020-02-07,251.59,28593150,NVDA
146,2020-01-31,236.43,42547117,NVDA
147,2020-01-24,250.48,26752927,NVDA
148,2020-01-17,249.28,36755842,NVDA
149,2020-01-10,244.32,35781586,NVDA
150,2020-01-03,236.07,23322738,NVDA
151,2019-12-27,236.87,23307114,NVDA
152,2019-12-20,239.37,51133532,NVDA
153,2019-12-13,223.99,39172062,NVDA
154,2019-12-06,212.17,38479755,NVDA
155,2019-11-29,216.74,31275351,NVDA
156,2019-11-22,210.89,49405107,NVDA
157,2019-11-15,204.19,60280411,NVDA
158,2019-11-08,207.78,35408637,NVDA
159,2019-11-01,202.59,30880947,NVDA
160,2019-10-25,204.54,38678410,NVDA
161,2019-10-18,190.49,46932818,NVDA
162,2019-10-11,185.99,50598044,NVDA
163,2019-10-04,181.97,39677941,NVDA
164,2019-09-27,171.76,37348986,NVDA
165,2019-09-20,172.69,33448430,NVDA
166,2019-09-13,181.94,44607032,NVDA
167,2019-09-06,178.65,39952323,NVDA
168,2019-08-30,167.51,37862350,NVDA
169,2019-08-23,162.44,64525225,NVDA
170,2019-08-16,159.56,65736035,NVDA
171,2019-08-09,154.18,49352638,NVDA
172,2019-08-02,161.19,41372747,NVDA
173,2019-07-26,175.07,44430299,NVDA
174,2019-07-19,168.44,44189067,NVDA
175,2019-07-12,167.61,57841860,NVDA
176,2019-07-05,160.23,43873718,NVDA
177,2019-06-28,164.23,50549901,NVDA
178,2019-06-21,151.76,49354940,NVDA
179,2019-06-14,144.64,46201254,NVDA
180,2019-06-07,145.5,59727250,NVDA
181,2019-05-31,135.46,44304371,NVDA
182,2019-05-24,145.15,55230362,NVDA
183,2019-05-17,156.53,87181694,NVDA
184,2019-05-10,168.82,65657672,NVDA
185,2019-05-03,183.01,46015776,NVDA
186,2019-04-26,178.09,57832055,NVDA
187,2019-04-18,186.3,39176208,NVDA
188,2019-04-12,190.01,53881176,NVDA
189,2019-04-05,190.95,66316144,NVDA
190,2019-03-29,179.56,66006254,NVDA
191,2019-03-22,177.5,90826708,NVDA
192,2019-03-15,169.81,84726148,NVDA
193,2019-03-08,150.64,51224022,NVDA
194,2019-03-01,156.45,58171676,NVDA
195,2019-02-22,159.19,48579252,NVDA
196,2019-02-15,157.34,100890638,NVDA
197,2019-02-08,148.17,71805427,NVDA
198,2019-02-01,144.73,152689768,NVDA
199,2019-01-25,160.15,77919129,NVDA
200,2019-01-18,156.93,74051420,NVDA
201,2019-01-11,148.83,87758856,NVDA
202,2019-01-04,136.19,56626612,NVDA
203,2018-12-28,133.65,60611861,NVDA
204,2018-12-21,129.57,89648303,NVDA
205,2018-12-14,146.45,72468220,NVDA
206,2018-12-07,147.61,76922586,NVDA
