,Date,CLOSE_PRICE,VOLUME,SYMBOL
0,2022-11-15,89.86,25379461,PYPL
1,2022-11-11,91.03,91909138,PYPL
2,2022-11-04,75.18,109444323,PYPL
3,2022-10-28,86.25,70201301,PYPL
4,2022-10-21,83.94,63100628,PYPL
5,2022-10-14,80.47,75260771,PYPL
6,2022-10-07,90.17,49341223,PYPL
7,2022-09-30,86.07,64904403,PYPL
8,2022-09-23,86.97,66432586,PYPL
9,2022-09-16,94.0,73992408,PYPL
10,2022-09-09,96.23,40854441,PYPL
11,2022-09-02,91.13,53511886,PYPL
12,2022-08-26,92.7,53195257,PYPL
13,2022-08-19,96.56,57443748,PYPL
14,2022-08-12,101.1,77754015,PYPL
15,2022-08-05,95.32,117578290,PYPL
16,2022-07-29,86.53,79611485,PYPL
17,2022-07-22,81.05,69794311,PYPL
18,2022-07-15,73.91,59185355,PYPL
19,2022-07-08,73.43,44744094,PYPL
20,2022-07-01,71.4,61999286,PYPL
21,2022-06-24,77.68,75356103,PYPL
22,2022-06-17,72.9,87764692,PYPL
23,2022-06-10,79.3,62927704,PYPL
24,2022-06-03,86.53,55627115,PYPL
25,2022-05-27,85.21,78250114,PYPL
26,2022-05-20,80.54,80731736,PYPL
27,2022-05-13,78.83,109882631,PYPL
28,2022-05-06,81.68,95788340,PYPL
29,2022-04-29,87.93,125066335,PYPL
30,2022-04-22,86.03,102752050,PYPL
31,2022-04-14,102.31,65807895,PYPL
32,2022-04-08,111.21,66996889,PYPL
33,2022-04-01,116.67,71265816,PYPL
34,2022-03-25,113.76,76562760,PYPL
35,2022-03-18,118.77,117461834,PYPL
36,2022-03-11,96.57,102316985,PYPL
37,2022-03-04,99.91,102830450,PYPL
38,2022-02-25,110.94,122683899,PYPL
39,2022-02-18,103.65,132862838,PYPL
40,2022-02-11,115.29,145360291,PYPL
41,2022-02-04,126.08,259015599,PYPL
42,2022-01-28,163.52,75455479,PYPL
43,2022-01-21,163.54,60119991,PYPL
44,2022-01-14,178.42,68222520,PYPL
45,2022-01-07,187.6,67056930,PYPL
46,2021-12-31,188.58,40205528,PYPL
47,2021-12-23,192.01,40725826,PYPL
48,2021-12-17,186.2,65730792,PYPL
49,2021-12-10,188.51,68968185,PYPL
50,2021-12-03,183.93,98155648,PYPL
51,2021-11-26,187.79,74400701,PYPL
52,2021-11-19,193.61,101813823,PYPL
53,2021-11-12,208.3,149091064,PYPL
54,2021-11-05,225.78,71481097,PYPL
55,2021-10-29,232.59,83794022,PYPL
56,2021-10-22,240.4,106304631,PYPL
57,2021-10-15,268.35,28207997,PYPL
58,2021-10-08,260.06,27581393,PYPL
59,2021-10-01,264.65,29685993,PYPL
60,2021-09-24,278.11,27023847,PYPL
61,2021-09-17,276.34,24833917,PYPL
62,2021-09-10,284.32,25815587,PYPL
63,2021-09-03,289.13,39046209,PYPL
64,2021-08-27,278.33,20986081,PYPL
65,2021-08-20,272.96,27382214,PYPL
66,2021-08-13,274.91,24473174,PYPL
67,2021-08-06,279.54,38463269,PYPL
68,2021-07-30,275.53,49697743,PYPL
69,2021-07-23,308.53,24435278,PYPL
70,2021-07-16,294.63,26751655,PYPL
71,2021-07-09,300.21,23212661,PYPL
72,2021-07-02,290.24,23451777,PYPL
73,2021-06-25,289.6,32081064,PYPL
74,2021-06-18,283.38,40003926,PYPL
75,2021-06-11,271.45,23610092,PYPL
76,2021-06-04,263.04,21704700,PYPL
77,2021-05-28,260.02,29156511,PYPL
78,2021-05-21,250.69,32077435,PYPL
79,2021-05-14,246.29,40820924,PYPL
80,2021-05-07,253.36,54415341,PYPL
81,2021-04-30,262.29,27412415,PYPL
82,2021-04-23,266.03,28417878,PYPL
83,2021-04-16,269.87,36077144,PYPL
84,2021-04-09,266.77,34316803,PYPL
85,2021-04-01,247.54,28376438,PYPL
86,2021-03-26,241.03,34044986,PYPL
87,2021-03-19,241.28,40662031,PYPL
88,2021-03-12,250.35,51763397,PYPL
89,2021-03-05,239.05,65594162,PYPL
90,2021-02-26,259.85,68914269,PYPL
91,2021-02-19,286.92,42506648,PYPL
92,2021-02-12,298.37,61290602,PYPL
93,2021-02-05,269.44,60232997,PYPL
94,2021-01-29,234.31,46270780,PYPL
95,2021-01-22,252.0,31377060,PYPL
96,2021-01-15,239.79,31903942,PYPL
97,2021-01-08,242.46,36283858,PYPL
98,2020-12-31,234.2,26288760,PYPL
99,2020-12-24,238.64,23972068,PYPL
100,2020-12-18,236.45,46826351,PYPL
101,2020-12-11,214.06,29430665,PYPL
102,2020-12-04,217.77,44476829,PYPL
103,2020-11-27,211.39,45862959,PYPL
104,2020-11-20,192.67,45582104,PYPL
105,2020-11-13,188.62,54406714,PYPL
106,2020-11-06,202.73,85412538,PYPL
107,2020-10-30,186.13,40188737,PYPL
108,2020-10-23,203.04,47724630,PYPL
109,2020-10-16,204.45,44634891,PYPL
110,2020-10-09,197.27,27839567,PYPL
111,2020-10-02,191.91,36111678,PYPL
112,2020-09-25,187.25,44468261,PYPL
113,2020-09-18,176.07,48388568,PYPL
114,2020-09-11,184.0,32515344,PYPL
115,2020-09-04,191.84,52127134,PYPL
116,2020-08-28,204.48,27217665,PYPL
117,2020-08-21,196.79,31291674,PYPL
118,2020-08-14,191.46,40817808,PYPL
119,2020-08-07,198.63,33653281,PYPL
120,2020-07-31,196.07,56100059,PYPL
121,2020-07-24,172.56,29533908,PYPL
122,2020-07-17,173.92,41562854,PYPL
123,2020-07-10,178.4,35047178,PYPL
124,2020-07-02,177.21,25071534,PYPL
125,2020-06-26,170.87,39228841,PYPL
126,2020-06-19,164.36,37155883,PYPL
127,2020-06-12,155.26,34721668,PYPL
128,2020-06-05,156.0,34736180,PYPL
129,2020-05-29,155.01,40029079,PYPL
130,2020-05-22,150.86,35473948,PYPL
