,Date,CLOSE_PRICE,VOLUME,SYMBOL
0,2022-11-15,1.22,48848792,ARDX
1,2022-11-11,1.25,23670905,ARDX
2,2022-11-04,1.48,14190751,ARDX
3,2022-10-28,1.45,12542687,ARDX
4,2022-10-21,1.48,11322521,ARDX
5,2022-10-14,1.38,10732158,ARDX
6,2022-10-07,1.55,20389182,ARDX
7,2022-09-30,1.19,11796365,ARDX
8,2022-09-23,1.13,11202108,ARDX
9,2022-09-16,1.31,26311315,ARDX
10,2022-09-09,1.28,26632772,ARDX
11,2022-09-02,1.09,27846930,ARDX
12,2022-08-26,1.01,21310586,ARDX
13,2022-08-19,1.02,17951424,ARDX
14,2022-08-12,0.929,10344978,ARDX
15,2022-08-05,0.853,9684034,ARDX
16,2022-07-29,0.698,4125533,ARDX
17,2022-07-22,0.6959,6027532,ARDX
18,2022-07-15,0.6993,10720185,ARDX
19,2022-07-08,0.7,8482123,ARDX
20,2022-07-01,0.594,14476488,ARDX
21,2022-06-24,0.5915,30028263,ARDX
22,2022-06-17,0.5676,15615977,ARDX
23,2022-06-10,0.6067,13620327,ARDX
24,2022-06-03,0.6714,6089796,ARDX
25,2022-05-27,0.6574,8432429,ARDX
26,2022-05-20,0.6532,8773192,ARDX
27,2022-05-13,0.6531,12499644,ARDX
28,2022-05-06,0.8101,13350007,ARDX
29,2022-04-29,0.8229,57598933,ARDX
30,2022-04-22,0.7482,8097470,ARDX
31,2022-04-14,0.8927,8368179,ARDX
32,2022-04-08,0.9621,25351579,ARDX
33,2022-04-01,1.07,15735034,ARDX
34,2022-03-25,1.06,12333052,ARDX
35,2022-03-18,1.08,13828461,ARDX
36,2022-03-11,0.9266,12957595,ARDX
37,2022-03-04,0.9215,27766102,ARDX
38,2022-02-25,0.788,8728594,ARDX
39,2022-02-18,0.693,8815611,ARDX
40,2022-02-11,0.6801,16599695,ARDX
41,2022-02-04,0.7998,11465758,ARDX
42,2022-01-28,0.7938,13664681,ARDX
43,2022-01-21,0.8435,11804214,ARDX
44,2022-01-14,0.9321,15200766,ARDX
45,2022-01-07,1.0,24431003,ARDX
46,2021-12-31,1.1,37698767,ARDX
47,2021-12-23,1.18,37620514,ARDX
48,2021-12-17,1.25,62450568,ARDX
49,2021-12-10,1.46,215494439,ARDX
50,2021-12-03,1.52,621306602,ARDX
51,2021-11-26,0.8925,8587434,ARDX
52,2021-11-19,1.0,13923876,ARDX
53,2021-11-12,1.12,10375958,ARDX
54,2021-11-05,1.2,21529687,ARDX
55,2021-10-29,1.21,12510254,ARDX
56,2021-10-22,1.14,21758347,ARDX
57,2021-10-15,1.08,31139837,ARDX
58,2021-10-08,1.25,14483408,ARDX
59,2021-10-01,1.3,10752510,ARDX
60,2021-09-24,1.31,8929552,ARDX
61,2021-09-17,1.31,19581974,ARDX
62,2021-09-10,1.36,11135137,ARDX
63,2021-09-03,1.44,23293019,ARDX
64,2021-08-27,1.45,17168205,ARDX
65,2021-08-20,1.34,28312110,ARDX
66,2021-08-13,1.44,40132620,ARDX
67,2021-08-06,1.6,66847531,ARDX
68,2021-07-30,1.74,169580763,ARDX
69,2021-07-23,1.68,259580028,ARDX
70,2021-07-16,7.5,6491070,ARDX
71,2021-07-09,8.05,5161331,ARDX
72,2021-07-02,7.89,7572265,ARDX
73,2021-06-25,8.07,10496019,ARDX
74,2021-06-18,7.28,11309197,ARDX
75,2021-06-11,7.38,6277374,ARDX
76,2021-06-04,6.75,4033934,ARDX
77,2021-05-28,7.15,4423078,ARDX
78,2021-05-21,6.95,7767860,ARDX
79,2021-05-14,6.79,7259415,ARDX
80,2021-05-07,6.74,11659089,ARDX
81,2021-04-30,7.31,21901595,ARDX
82,2021-04-23,8.24,14718653,ARDX
83,2021-04-16,8.69,29124786,ARDX
84,2021-04-09,7.44,11463550,ARDX
85,2021-04-01,6.86,6325163,ARDX
86,2021-03-26,6.25,8345554,ARDX
87,2021-03-19,6.96,6289716,ARDX
88,2021-03-12,6.97,4691503,ARDX
89,2021-03-05,6.67,4978951,ARDX
90,2021-02-26,6.45,3892664,ARDX
91,2021-02-19,6.95,3137928,ARDX
92,2021-02-12,7.23,2695537,ARDX
93,2021-02-05,7.31,2524585,ARDX
94,2021-01-29,6.79,5346991,ARDX
95,2021-01-22,7.22,3039950,ARDX
96,2021-01-15,6.82,3328198,ARDX
97,2021-01-08,7.0,3384256,ARDX
98,2020-12-31,6.47,2008950,ARDX
99,2020-12-24,6.88,2576651,ARDX
100,2020-12-18,6.95,8197211,ARDX
101,2020-12-11,6.68,4249177,ARDX
102,2020-12-04,6.32,2427483,ARDX
103,2020-11-27,6.31,2130473,ARDX
104,2020-11-20,5.65,1378071,ARDX
105,2020-11-13,5.79,2396877,ARDX
106,2020-11-06,5.36,2081727,ARDX
107,2020-10-30,5.11,1643220,ARDX
108,2020-10-23,5.16,2309317,ARDX
109,2020-10-16,5.72,1571941,ARDX
110,2020-10-09,5.79,1550812,ARDX
111,2020-10-02,5.255,1862695,ARDX
112,2020-09-25,5.39,3243809,ARDX
113,2020-09-18,6.06,6402516,ARDX
114,2020-09-11,5.89,1572442,ARDX
115,2020-09-04,5.77,2769924,ARDX
116,2020-08-28,5.63,1581701,ARDX
117,2020-08-21,5.915,1688183,ARDX
118,2020-08-14,5.61,1885232,ARDX
119,2020-08-07,5.78,3234909,ARDX
120,2020-07-31,5.65,2631623,ARDX
121,2020-07-24,6.32,2034022,ARDX
122,2020-07-17,6.81,2800600,ARDX
123,2020-07-10,6.42,2945900,ARDX
124,2020-07-02,7.02,3120300,ARDX
125,2020-06-26,6.39,5944198,ARDX
126,2020-06-19,6.8,5973526,ARDX
127,2020-06-12,6.59,3274980,ARDX
128,2020-06-05,6.92,3047437,ARDX
129,2020-05-29,7.33,3293195,ARDX
130,2020-05-22,7.86,3835850,ARDX
131,2020-05-15,7.42,3611940,ARDX
132,2020-05-08,7.38,2631718,ARDX
133,2020-05-01,6.44,3734605,ARDX
134,2020-04-24,7.53,3520507,ARDX
135,2020-04-17,7.04,3803774,ARDX
136,2020-04-09,6.06,2230499,ARDX
137,2020-04-03,5.75,3434524,ARDX
138,2020-03-27,5.59,4435520,ARDX
139,2020-03-20,5.33,5946998,ARDX
140,2020-03-13,5.29,5218004,ARDX
141,2020-03-06,6.26,4014509,ARDX
142,2020-02-28,6.92,4720996,ARDX
143,2020-02-21,8.02,5030564,ARDX
144,2020-02-14,7.2,5440320,ARDX
145,2020-02-07,7.18,2890622,ARDX
146,2020-01-31,7.08,3464671,ARDX
147,2020-01-24,7.09,2516040,ARDX
148,2020-01-17,7.14,3614113,ARDX
149,2020-01-10,7.13,2807119,ARDX
150,2020-01-03,7.24,2628258,ARDX
151,2019-12-27,7.45,3357566,ARDX
152,2019-12-20,8.1,8546067,ARDX
153,2019-12-13,7.0,4571746,ARDX
154,2019-12-06,6.53,14478476,ARDX
155,2019-11-29,7.43,4861617,ARDX
156,2019-11-22,6.42,3838878,ARDX
157,2019-11-15,6.14,1882988,ARDX
158,2019-11-08,5.81,2351482,ARDX
159,2019-11-01,5.11,2032530,ARDX
160,2019-10-25,5.04,1665228,ARDX
161,2019-10-18,4.52,2351628,ARDX
162,2019-10-11,4.65,2061345,ARDX
163,2019-10-04,4.64,2444708,ARDX
164,2019-09-27,4.84,3740396,ARDX
165,2019-09-20,5.17,5965242,ARDX
166,2019-09-13,5.31,16927532,ARDX
